gene_symbol,chronos_score,category,phylostrata,network_degree,median_tpm,n_go_terms
MYO1E,-0.0105683893985208,Other,3,50,0.4047822257802217,36
MYO1F,-0.0983969629867476,Other,3,61,8.910140066747795,33
MYO1G,-0.0886236430439756,Other,3,15,3.54249479107975,26
MYO1H,-0.3320849501053082,Other,3,84,21.87585796624108,28
MYO3A,0.1032236484240951,Other,3,40,3.7444064119297633,28
MYO3B,-0.1236502922485906,Other,3,97,12.427707889955231,40
MYO5A,0.0481459711778156,Other,3,19,26.486252944679723,30
MYO5B,0.0564776653690281,Other,3,63,4.036723262292167,36
MYO5C,0.0235793646187586,Other,3,92,0.5633905259660836,26
MYO6,-0.0468068735610944,Other,3,14,3.76085086654336,22
MYO7A,-0.0965828094621522,Other,3,89,3.039514420741344,38
MYO7B,-0.0899200810413664,Other,3,33,13.999643652099774,37
MYO9A,-0.0034330960748261,Other,3,46,29.94998507024687,31
MYO9B,-0.1815263188799574,Other,3,57,3.278167786131037,35
MYOC,0.0458197396564029,Other,3,97,1.7554874428578062,37
MYOCD,0.1045575893621411,Other,3,93,2.2662185458119413,28
MYOCOS,0.1223665300970652,Other,3,30,29.255812945055524,35
MYOD1,-0.0231260131981129,Other,3,89,3.052240536679196,32
MYOF,0.0419403474806128,Other,3,26,11.905689884491844,36
MYOG,0.0164047047223441,Other,3,64,6.05716389836973,21
MYOM1,0.0757504637588495,Other,3,42,37.55290206703484,24
MYOM2,0.0302589908971016,Other,3,31,5.178564963064327,24
MYOM3,-0.1095232181846783,Other,3,53,10.238363840318346,29
MYORG,0.2945476692004797,Other,3,50,21.108324426938424,30
MYOT,-0.0153067974853602,Other,3,92,9.746615187565498,47
MYOZ1,-0.0071778323940123,Other,3,79,27.736633354799796,21
MYOZ2,0.0126067497132408,Other,3,40,8.85256374473453,34
MYOZ3,0.0914551394044613,Other,3,15,16.73579657938736,30
MYPN,0.0479771004757579,Other,3,45,7.562350565813986,29
MYPOP,-0.1025016089642992,Other,3,97,53.33168140605952,28
MYRF,-0.149353999503765,Other,3,96,2.977425579526758,24
MYRFL,-0.1016703197971698,Other,3,21,10.101943934453557,24
MYRIP,0.0070567349499715,Other,3,40,29.456787879895195,32
MYSM1,-0.1248544027239054,Other,3,51,7.59958304448358,28
MYT1,-0.0405416370936023,Other,3,98,11.788199089613444,24
MYT1L,-0.1124490973428664,Other,3,76,18.991418335896547,25
MYZAP,-0.0366161465063641,Other,3,41,109.1335638639691,37
MZB1,-0.0270510772884937,Other,3,52,2.576185618481482,38
MZF1,-0.3517135615851331,Other,3,58,19.853097522815204,22
MZT1,-0.9500795045580444,Other,3,29,8.65904231295518,30
MZT2A,-0.4235128008125237,Other,3,32,10.712126124248218,40
MZT2B,-0.222050082190181,Other,3,41,16.558344870406067,32
N4BP1,0.0590962959572171,Other,3,65,16.725860908811743,24
N4BP2,0.0138744326172787,Other,3,50,36.04723784302185,20
N4BP2L1,0.0031392390023308,Other,3,38,1.0277703836983858,26
N4BP2L2,0.0128044245553193,Other,3,47,4.032644205140729,29
N4BP3,0.1328856084074741,Other,3,26,12.798721719108528,26
NAA10,-1.443933444188903,Other,3,48,10.246929508948488,35
NAA11,-0.0129588516984242,Other,3,64,3.848024206873624,29
NAA15,-1.1583788931826746,Other,3,40,15.005681950406007,34
NAA16,-0.088722604727925,Other,3,35,46.80287508572523,27
NAA20,-0.7454422141741623,Other,3,88,42.68503371551613,29
NAA25,-0.6956911694644005,Other,3,32,4.901905599232938,39
NAA30,-0.2716339760111001,Other,3,62,5.95102308541964,31
NAA35,-0.5377572144692756,Other,3,61,20.50481763436386,36
NAA38,-0.1956933736295093,Other,3,76,28.87344423053368,31
NAA40,-0.2223863407979719,Other,3,18,4.392226699083957,27
NAA50,-1.5954314655859574,Other,3,63,13.75547592167365,28
NAA60,0.0213546862175327,Other,3,17,32.29070064371201,29
NAA80,-0.0414788885798269,Other,3,90,8.3296056429154,30
NAAA,-0.0766882119057503,Other,3,35,18.391217912543517,22
NAALAD2,0.0727455100813876,Other,3,63,80.92786558581388,31
NAALADL1,-0.1847718381525378,Other,3,78,53.531077820782976,34
NAALADL2,0.2097476373383798,Other,3,31,4.277675026448413,39
NAB1,0.0879794599770081,Other,3,96,27.4438066764483,30
NAB2,-0.0852542091726611,Other,3,51,22.322566461652677,40
NABP1,0.0397656223334023,Other,3,50,1.844162792477464,26
NABP2,-0.1832297819606504,Other,3,59,16.637050966487706,32
NACA,-1.4404348032216217,Other,3,84,16.354344043298603,27
NACA2,-0.3211271371697147,Other,3,56,110.7926598830298,27
NACAD,-0.0177025468118945,Other,3,94,21.93468991272135,31
NACC1,-0.1628509787014412,Other,3,58,18.382235800038977,26
NACC2,-0.0725845732510119,Other,3,58,4.912434263377204,33
NADK,-0.0153041998459101,Other,3,16,22.46394884222097,31
NADK2,0.0955645130567575,Other,3,75,67.65358010482267,34
NADSYN1,-0.0294096898326112,Other,3,72,17.686219617739102,26
NAE1,-0.7964403080254322,Other,3,63,6.915911331153507,29
NAF1,-0.4369269842633423,Other,3,46,3.188338719082759,25
NAGA,0.0178947813686126,Other,3,50,2.0854088357170446,25
NAGK,-0.025934248247988,Other,3,53,2.341903916899959,40
NAGLU,-0.3280652383096674,Other,3,26,4.279726293610588,29
NAGPA,-0.148918769375037,Other,3,58,13.656625480411316,34
NAGS,-0.0219359789020507,Other,3,77,23.06007343625714,32
NAIF1,-0.0249879125409068,Other,3,24,3.964958199853077,30
NAIP,-0.601252554607314,Other,3,50,27.81797317648921,33
NALCN,0.0898800374533215,Other,3,22,19.04792984248169,24
NALF1,0.1309252246856025,Other,3,94,79.8937129039679,31
NALF2,0.0861223842523688,Other,3,75,3.315968275834352,33
NAMPT,-0.4674448733433903,Other,3,84,31.531030636874743,26
NANOG,0.2374968082633067,Other,3,39,13.715090311310792,33
NANOGNB,0.0367029753529239,Other,3,90,2.531617020498416,29
NANOS1,-0.0223016103683918,Other,3,77,25.13967399774877,20
NANOS2,0.003119172343545,Other,3,87,5.133911981069523,41
NANOS3,-0.1147476180882928,Other,3,67,1.20186288987558,22
NANP,-0.045609806332597,Other,3,58,4.835239725261537,28
NANS,0.0194356368865776,Other,3,66,22.032785262295228,32
NAP1L1,-0.0579880888203531,Other,3,96,5.333222902836641,24
NAP1L2,0.1361152886712476,Other,3,93,14.879446319932876,28
NAP1L3,0.0753695636878634,Other,3,99,20.726004172180676,35
NAP1L4,-0.0873167948619167,Other,3,55,12.696282976858573,37
NAP1L5,-0.0110536749841011,Other,3,97,45.682023447747774,21
NAPA,-1.302002107662768,Other,3,63,8.694420994589638,29
NAPB,0.1796410198598524,Other,3,86,87.55068515505654,28
NAPEPLD,0.1034734298810247,Other,3,48,13.21565225699685,32
NAPG,-0.7972764210523617,Other,3,33,18.991917317623944,23
NAPRT,-0.18646738545208,Other,3,69,2.539141711972152,33
NAPSA,-0.0248450919900385,Other,3,55,5.574524459213007,34
NARF,-0.0442141391800691,Other,3,65,2.366774969924597,35
NARS1,-1.91735745640048,Other,3,63,7.38865338220043,31
NARS2,-0.2535804738743996,Other,3,14,71.02443956892168,31
NASP,-0.460431805415312,Other,3,45,29.20523407624793,26
NAT1,0.056199091834372,Other,3,26,32.07681185451447,37
NAT10,-1.1364580108930946,Other,3,59,12.641092689812412,34
NAT14,0.0015610874635602,Other,3,28,11.156903583297131,25
NAT16,-0.0730386901238742,Other,3,61,8.505710747469783,32
NAT2,0.0780137768631477,Other,3,62,0.5095402841888185,30
NAT8,-0.1167909203425832,Other,3,54,1.3745301349532588,34
NAT8L,0.0196715904593399,Other,3,67,74.50853368604345,22
NAT9,-0.0403425403581392,Other,3,90,4.658119181527186,26
NAV1,-0.1961526488215232,Other,3,96,12.933182379685944,41
NAV2,-0.0357244300575557,Other,3,10,6.730782087745059,25
NAV3,-0.0169202964611909,Other,3,90,5.386668081031906,21
NAXD,0.0662813512926377,Other,3,80,17.532204895379063,27
NAXE,-0.096098957908052,Other,3,26,2.155419152546997,41
NBAS,-0.5407237143405769,Other,3,36,4.413570924735212,33
NBDY,0.0383931173517119,Other,3,64,21.846936422486507,35
NBEA,0.009136735220285,Other,3,57,10.467801083705629,27
NBEAL1,-0.1737787380165019,Other,3,90,11.978426974282009,27
NBEAL2,0.0135682236285361,Other,3,52,1.224732874809882,26
NBL1,-0.1602897282483416,Other,3,12,1.4627995233619489,34
NBN,-0.0607297285388602,Other,3,71,7.285921912336846,29
NBPF3,-0.211107906698346,Other,3,16,45.18559037553418,43
NBR1,-0.0508063012936034,Other,3,47,3.1506953373823814,35
NCALD,-0.0541643391898813,Other,3,19,2.297109681340267,31
NCAM1,0.2252926865944141,Other,3,82,22.61192244262651,29
NCAM2,0.0774127570493971,Other,3,49,8.610341949223438,37
NCAN,-0.1205750361071688,Other,3,49,87.75604745694798,30
NCAPD2,-1.231361556019405,Other,3,55,1.0866828255726246,25
NCAPD3,-0.9137998357228906,Other,3,46,28.603697212611348,29
NCAPG,-1.782882881133691,Other,3,11,16.879150205694668,29
NCAPG2,-1.0111929609494057,Other,3,80,2.2894798722873926,33
NCAPH,-0.919907342426374,Other,3,22,9.01506713351007,29
NCAPH2,-0.9050755292454824,Other,3,13,5.531328121690494,29
NCBP1,-1.4129333853266208,Other,3,26,2.3315550632271584,32
NCBP2,-2.143236840345607,Other,3,80,7.299478456949756,31
NCBP2AS2,0.1733964545735193,Other,3,80,16.15355785295588,24
NCBP2L,0.2235484486137228,Other,3,33,2.102086196172646,32
NCBP3,0.0002679781260476,Other,3,59,6.660370774560678,26
NCCRP1,-0.0889865953549234,Other,3,87,7.0092721729460425,32
NCDN,-0.1878342118803032,Other,3,49,6.097381196683776,29
NCEH1,0.0198472417375542,Other,3,57,3.761161039242128,39
NCF1,0.0015287778409555,Other,3,19,12.81004521858429,27
NCF2,0.0554572834067778,Other,3,47,8.943456907751147,28
NCF4,0.0181616655601418,Other,3,32,16.378237546633958,32
NCK1,0.040192060888941,Other,3,10,16.365737934452053,24
NCK2,-0.0267134793545282,Other,3,69,51.98510270449622,31
NCKAP1,-0.4854003237379551,Other,3,70,1.496183067191735,27
NCKAP1L,-0.1376086662865031,Other,3,28,1.3271929916201226,20
NCKAP5,0.0262768912370852,Other,3,85,9.783143263222012,26
NCKAP5L,-0.0880446180866397,Other,3,96,8.168467310737212,28
NCKIPSD,-0.056814927468039,Other,3,47,14.836502609705176,24
NCL,-0.7545661591612823,Other,3,57,4.6095586135323545,31
NCLN,-0.1350324170151158,Other,3,53,15.891034903762034,28
NCMAP,-0.0699423349196066,Other,3,99,421.920169622041,33
NCOA1,-0.1168437570207171,Other,3,99,122.43585793674524,28
NCOA2,0.0822833512594933,Other,3,21,15.466804827709831,24
NCOA3,-0.1143450778397706,Other,3,48,15.46739260240549,33
NCOA4,-0.4575501843558553,Other,3,26,30.91030967697452,32
NCOA5,-0.183120749949416,Other,3,97,2.699180737337498,32
NCOA6,-0.1856823831778934,Other,3,40,7.807851578078229,33
NCOA7,0.1393288827401289,Other,3,95,36.24254882096224,26
NCOR1,-0.1100716765775045,Other,3,25,2.415584019764106,33
NCOR2,-0.094097360340089,Other,3,23,15.3873775465728,29
NCR1,0.019835979279266,Other,3,30,26.59009285904567,33
NCR2,-0.1616190912682327,Other,3,45,67.90350292130853,32
NCR3,-0.0395724405109214,Other,3,22,207.02007116635505,38
NCR3LG1,-0.1000364300333589,Other,3,27,1.676848390316034,24
NCS1,0.0229751357777066,Other,3,83,24.91368316808679,25
NCSTN,-0.0667158938406939,Other,3,16,46.10108250105696,29
NDC1,-0.6081662945485128,Other,1,25,2.458009622975043,21
NDC80,-1.4697693115529096,Other,1,71,288.37523647579354,32
NDE1,-0.4858599172411164,Other,1,30,54.13143846327051,33
NDEL1,-0.0773850607912494,Other,1,91,9.070810968366544,26
NDFIP1,0.0744303209782582,Other,1,41,7.463768840466448,37
NDFIP2,0.0145085014310436,Other,1,37,3.2912743819351142,26
NDN,-0.0678288703909522,Other,1,57,10.634953125919765,31
NDNF,0.0600282683587344,Other,1,12,15.728903876337842,43
NDOR1,-0.8815714419384173,Other,1,39,20.38344874413674,32
NDP,0.0169411194180383,Other,1,56,21.26084357639941,26
NDRG1,0.0851634460107092,Other,1,35,3.408735957945398,31
NDRG2,-0.1043640330598823,Other,1,15,16.377161280851016,26
NDRG3,-0.0193381929169056,Other,1,72,12.043111544452128,35
NDRG4,-0.0047227615783994,Other,1,90,3.8856792408332654,23
NDST1,-0.0283595876495467,Other,1,94,18.10566473674503,34
NDST2,-0.0659495945821465,Other,1,25,10.923360540480736,25
NDST3,0.0663338565721749,Other,1,87,18.52620603022431,32
NDST4,0.1195010932430461,Other,1,20,2.693678294177554,30
NDUFA1,-0.2583487798338063,Other,1,99,58.465806368426975,34
NDUFA10,-0.3409632946239013,Other,1,91,77.80989037410995,30
NDUFA11,-0.5519819615988495,Other,1,65,18.126769765476386,27
NDUFA12,-0.1008239688396572,Other,1,93,9.371010171002697,36
NDUFA13,-0.3999862527616352,Other,1,25,45.91077096382735,43
NDUFA2,-0.5055295187262125,Other,1,36,1.2185403522777378,33
NDUFA3,-0.2329584173523958,Other,1,48,35.490493976684846,34
NDUFA4,-0.4200395026582458,Other,1,72,335.18268197720505,25
NDUFA4L2,-0.2297964251404358,Other,1,73,6.502191259487682,24
NDUFA5,-0.3379109524940559,Other,1,39,68.60489205964484,41
NDUFA6,-0.5382565355818725,Other,1,73,19.085196804493744,33
NDUFA7,-0.1297662516855893,Other,1,68,5.269933961546683,34
NDUFA8,-0.5274200166447882,Other,1,29,2.22160353769236,31
NDUFA9,-0.3409489739719552,Other,1,97,3.924112515605527,20
NDUFAB1,-0.7508954784276454,Other,1,45,68.47202350203266,29
NDUFAF1,-0.4279858251762431,Other,1,37,88.85506678816787,29
NDUFAF2,-0.2104661617783504,Other,1,76,29.353886069831493,34
NDUFAF3,-0.4116048655885451,Other,1,37,59.93367431604676,25
NDUFAF4,-0.3185899837886445,Other,1,79,14.80341961550997,30
NDUFAF5,-0.1812044492568885,Other,1,75,8.417256429718156,29
NDUFAF6,-0.1866995782673744,Other,1,96,142.44862184468172,37
NDUFAF7,-0.3445841799244378,Other,1,56,53.020165226950255,27
NDUFAF8,-0.6775667451404133,Other,1,97,0.6143625501688539,28
NDUFB1,-0.7353697646069085,Other,1,20,1.6201441907980627,30
NDUFB10,-0.6371793535202424,Other,1,51,3.283591120497813,16
NDUFB11,-0.3389787921437596,Other,1,49,2.297861290374458,26
NDUFB2,-0.3107573021417043,Other,1,17,7.857641593090848,27
NDUFB3,-0.6111271899924442,Other,1,55,2.333255198365765,35
NDUFB4,-0.5217749185255885,Other,1,68,5.854787784737932,27
NDUFB5,-0.2864179208328055,Other,1,83,21.876505083597756,25
NDUFB6,-0.46168971755421,Other,1,41,8.86329685727114,35
NDUFB7,-0.5213678045841371,Other,1,25,9.910289402854657,33
NDUFB8,-0.4430529703839033,Other,1,77,41.83592139155628,22
NDUFB9,-0.5946543361599245,Other,1,35,3.3771405996232384,25
NDUFC1,-0.28944235579266,Other,1,93,1.4970183652153222,25
NDUFC2,-0.4504897151202522,Other,1,29,36.67305034023591,33
NDUFS1,-0.4473885562081192,Other,1,83,28.131998533617743,26
NDUFS2,-0.4631455629337052,Other,1,28,3.274328418946954,32
NDUFS3,-0.3379999920217637,Other,1,36,23.008927763123125,26
NDUFS4,-0.1037810963522323,Other,1,82,2.569841842829904,26
NDUFS5,-0.7048319682302832,Other,1,98,9.892110288826922,27
NDUFS6,-0.0095646826105929,Other,1,19,43.24120483821143,34
NDUFS7,-0.2953208980350311,Other,1,67,0.963984774895366,34
NDUFS8,-0.5168965269952586,Other,1,33,6.680908130056471,29
NDUFV1,-0.3367378053250653,Other,1,36,7.124612047615578,27
NDUFV2,-0.2779660136304777,Other,1,71,64.32517338387572,26
NDUFV3,-0.0084469869851478,Other,1,40,121.3872819360476,23
NEB,0.0575112571278938,Other,3,25,3.2836807200817733,29
NEBL,0.0834644117173624,Other,3,98,5.144067294281855,36
NECAB1,0.1076371315503982,Other,3,71,14.501096388962234,24
NECAB2,0.0786071273855692,Other,3,60,12.945724752979825,32
NECAB3,-0.0154459166922194,Other,3,31,1.952933443618183,38
NECAP1,0.0073765141769538,Other,3,37,39.19363133965432,28
NECAP2,-0.0846556242707792,Other,3,20,51.99792871455456,23
NECTIN1,0.024496006487467,Other,3,78,2.440074123213553,21
NECTIN2,-0.0134134854406923,Other,3,11,23.810493130360097,28
NECTIN3,0.1206196350648822,Other,3,19,10.88728797102579,41
NECTIN4,-0.1232222807000548,Other,3,31,7.616323937130244,22
NEDD1,-1.897525670179428,Other,3,72,3.292797215158006,36
NEDD4,0.048546803319139,Other,3,51,3.9030264031916846,24
NEDD4L,0.0527469738358605,Other,3,67,16.944978997380346,17
NEDD8,-1.9661236102168247,Other,3,63,4.851703925151501,25
NEDD9,0.0041816319359564,Other,3,89,27.57727885615588,28
NEFH,-0.0356219102461066,Other,3,17,6.9096091568273845,24
NEFL,0.4233635526180841,Other,3,24,3.873385346830775,14
NEFM,0.0810542751302289,Other,3,96,9.292842691089056,21
NEGR1,0.0257585067362455,Other,3,45,1.3400163717221858,23
NEIL1,-0.0202694206342321,Other,3,34,8.398287565354847,17
NEIL2,0.0753988407628067,Other,3,62,2.8458064602686517,21
NEIL3,0.1316399690064404,Other,3,95,3.797061990204503,28
NEK1,-0.0857741293682544,Other,3,21,17.53988426065925,28
NEK10,-0.0579511315603617,Other,3,23,24.591578793478455,24
NEK11,0.0727474390712025,Other,3,44,9.00124211036777,37
NEK2,0.0412601166946052,Other,3,37,4.976328538551688,37
NEK3,0.078570839954049,Other,3,20,4.305957912218384,25
NEK4,-0.0413300102309281,Other,3,92,1.8023724467901143,29
NEK5,-0.0477411171981923,Other,3,71,15.415654263171517,22
NEK6,-0.1049079017412128,Other,3,79,85.17405234015035,27
NEK7,-0.0419734379860802,Other,3,57,1.4706442740514167,36
NEK8,-0.0332656939750167,Other,3,40,160.1206260234396,31
NEK9,-0.0324999239969396,Other,3,79,20.44887109581241,28
NELFA,-1.020859779946708,Other,3,52,100.53336875679226,31
NELFB,-1.4212543374180495,Other,3,41,20.49446046303855,31
NELFCD,-0.5725779911790361,Other,3,17,10.123202474570444,27
NELFE,-0.5355980612390793,Other,3,18,5.486258767033332,28
NELL1,0.1944257893500071,Other,3,97,15.012919310882731,29
NELL2,-0.1116270310695555,Other,3,75,26.95934723351844,32
NEMF,-0.202765207833467,Other,3,64,1.749240806534272,28
NEMP1,-0.0052295375422085,Other,3,65,17.05601775667229,29
NEMP2,-0.053622185112158,Other,3,37,21.606761902237075,26
NENF,-0.057889225454806,Other,3,86,4.976983400286009,28
NEO1,-0.0417446856301794,Other,3,11,10.991589348831283,23
NES,-0.0938870160712318,Other,3,89,1.8905351478693009,29
NET1,-0.0040147805979416,Other,3,17,166.88216781087417,26
NETO1,0.0529312589798777,Other,3,84,29.80743605551108,26
NETO2,0.0283152510673857,Other,3,46,2.834599183868373,32
NEU1,-0.0832071090936018,Other,3,52,10.96466696596834,28
NEU2,-0.1248734765261613,Other,3,77,4.00244502430458,39
NEU3,-0.057098141943847,Other,3,83,16.467641459313146,31
NEU4,0.0993086256705472,Other,3,54,49.54160533443568,35
NEURL1,-0.0003943385811246,Other,3,26,0.3980709796362332,24
NEURL1B,-0.0148231344852283,Other,3,32,6.901997821769823,25
NEURL2,0.0152935486796775,Other,3,77,9.65767061060356,28
NEURL3,0.0956894410955836,Other,3,82,10.280780654010698,30
NEURL4,-0.0582415488123028,Other,3,69,8.052689189218244,34
NEUROD1,0.0563708548630888,Other,3,13,11.074159922509772,35
NEUROD2,-0.106904771753916,Other,3,11,17.52147933910773,35
NEUROD4,0.0960503240121766,Other,3,77,12.514886547476358,37
NEUROD6,0.0939353702956141,Other,3,21,8.756734435977538,31
NEUROG1,-0.0423132788934389,Other,3,76,27.07066317378608,44
NEUROG2,0.0824680225258946,Other,3,57,170.684509220627,31
NEUROG3,-0.1876772842086621,Other,3,67,12.651253135581046,32
NEXMIF,0.0093456660063523,Other,3,52,2.3202120675120965,32
NEXN,-0.0301282372173532,Other,3,91,46.81673126236743,25
NF1,0.0155204072167217,Other,3,82,9.6403644867779,40
NF2,0.2409976832612878,Other,3,35,3.589312127267255,35
NFAM1,0.111649742407382,Other,3,83,15.410061435501746,33
NFASC,-0.0065232358201415,Other,3,44,58.762382622013085,20
NFAT5,-0.0297531293409403,Other,3,71,8.250210662933197,36
NFATC1,0.0771659532252378,Other,3,10,17.98864251896232,28
NFATC2,0.0128218981694448,Other,3,67,0.7668453465477323,25
NFATC2IP,-0.3956132853263406,Other,3,93,27.25528692135595,31
NFATC3,-0.1017248165698445,Other,3,69,26.38324008678449,30
NFATC4,-0.0164456947410797,Other,3,62,2.521441401683501,31
NFE2,-0.1565302041289211,Other,3,59,9.312018540367966,32
NFE2L1,-0.1583580384889593,Other,3,98,6.883048837105922,28
NFE2L2,-0.2405822180219292,Other,3,69,9.604261034803796,27
NFE2L3,-0.3954417002373517,Other,3,64,28.949552997235283,23
NFIA,-0.0669274913434358,Other,3,53,24.18477711531916,34
NFIB,-0.0401414866647652,Other,3,44,10.709133814416797,33
NFIC,-0.0276268679214915,Other,3,31,2.4273380962349624,38
NFIL3,-0.0064224175050379,Other,3,69,9.760046026907467,29
NFILZ,0.1229781679539959,Other,3,55,6.811509464405224,20
NFIX,0.0505444194788172,Other,3,92,23.646538062899044,32
NFKB1,0.0104970325172773,Other,3,72,8.90133720935386,33
NFKB2,-0.1351804554254839,Other,3,42,1.4511450657821825,24
NFKBIA,-0.1025696708361885,Other,3,74,2.051055764125976,21
NFKBIB,-0.1375027899056063,Other,3,58,13.768596777979443,28
NFKBID,-0.0406442873532475,Other,3,81,10.707080816227426,37
NFKBIE,-0.4116531366307854,Other,3,84,5.133310328636383,42
NFKBIL1,0.0707392919723188,Other,3,83,23.16787306889741,28
NFKBIZ,0.042365111244503,Other,3,28,14.870499995335091,28
NFRKB,-0.5333703609831643,Other,3,11,5.851778163078754,23
NFS1,-1.668577606770875,Other,3,36,21.371583066108457,36
NFU1,-0.2155270585999999,Other,3,66,4.038817948502701,27
NFX1,0.0162929913305933,Other,3,16,25.614914660241315,35
NFXL1,0.1189364073909268,Other,3,42,8.119875896891703,34
NFYA,-0.2965133834662478,Other,3,61,0.3434781645888534,32
NFYB,-0.6692539990071669,Other,3,59,1.2780079237094637,30
NFYC,-0.8753048394792603,Other,3,83,7.02791334189736,34
NGB,0.0349890028345588,Other,3,47,33.94795308570965,32
NGDN,-0.415419417951951,Other,3,55,9.593763542461064,27
NGEF,0.0500622788801423,Other,3,79,1.9546068615424907,19
NGF,-0.1130003951998486,Other,3,19,19.82846702244905,29
NGFR,-0.2000161839001005,Other,3,95,4.347447844488068,30
NGLY1,-0.2495568902168137,Other,3,97,3.437871975688892,31
NGRN,-0.2908387074127824,Other,3,79,2.481328785411672,33
NHEJ1,-0.1363613123874482,Other,3,55,29.465780726504686,40
NHERF1,-0.0768141983015318,Other,3,52,4.974741965578621,24
NHERF2,-0.0086385712459545,Other,3,75,7.610754313069676,30
NHERF4,-0.1018813214088568,Other,3,93,30.423354513976832,34
NHLH1,0.1469530448923757,Other,3,46,9.820321744723984,30
NHLH2,-0.0452617510260085,Other,3,19,54.35014481435751,31
NHLRC1,-0.0837593078486281,Other,3,46,3.5731568476958406,38
NHLRC2,-0.8175001105028659,Other,3,52,23.091667110636877,30
NHLRC3,-0.0776798350034329,Other,3,12,14.394772488036816,30
NHLRC4,0.0259724215867713,Other,3,78,19.573894944625668,20
NHP2,-0.7978644454911523,Other,3,55,17.502272740303898,33
NHS,-0.0176047387377989,Other,3,32,2.2456105175550767,22
NHSL1,0.0113343915401863,Other,3,28,4.663085559844661,25
NHSL2,-0.0872014487239745,Other,3,83,11.624478858135332,26
NHSL3,-0.0526768285326466,Other,3,22,66.08542505002676,29
NIBAN1,-0.0505159790599412,Other,3,25,4.305419935087467,29
NIBAN2,-0.0191698970691082,Other,3,91,17.7509476763732,32
NIBAN3,0.0140729965150091,Other,3,87,40.25150815829846,20
NICN1,0.0092689362453334,Other,3,41,5.618484072357584,36
NICOL1,0.0143963163674879,Other,3,32,12.833222426796386,29
NID1,-0.0447763016112231,Other,3,65,2.09780458345392,27
NID2,0.0571915554938911,Other,3,95,1.7205449956698402,28
NIF3L1,-0.0625469029539355,Other,3,32,8.44087077845502,26
NIFK,-1.7232872956235377,Other,3,31,2.181113428414907,34
NIM1K,0.0189116733911095,Other,3,26,36.70772081555361,24
NIN,0.0583210230064032,Other,3,11,5.948271090531263,31
NINJ1,-0.0021064630099796,Other,3,66,15.63759297818667,37
NINJ2,-0.0008814747833258,Other,3,30,7.304266407498294,41
NINL,0.1140227244105818,Other,3,78,28.21308085070556,26
NIP7,-2.203186730644989,Other,3,31,4.360741475080804,31
NIPA1,0.0514741349892287,Other,3,48,9.11729038447866,35
NIPA2,-0.1470315189151856,Other,3,84,2.5359465572599644,29
NIPAL1,0.0388425405471539,Other,3,66,1.3882022046235354,30
NIPAL2,-0.2006463403062946,Other,3,45,4.31076831205528,23
NIPAL3,0.0924996606722346,Other,3,70,2.840004323506696,30
NIPAL4,0.1323742648568182,Other,3,32,120.75230930460113,31
NIPBL,-0.3328677622375604,Other,3,10,45.25732284091065,39
NIPSNAP1,-0.0714188761039704,Other,3,62,25.81820573659812,26
NIPSNAP2,0.044645022988689,Other,3,18,72.26181880376106,35
NIPSNAP3A,0.0554769688406314,Other,3,78,10.472925475082285,36
NIPSNAP3B,-0.1168882950501349,Other,3,77,6.872341045358432,39
NISCH,-0.3680701060284106,Other,3,72,22.038494019362,32
NIT1,-0.0195763663307961,Other,3,27,1.9336936312342732,32
NIT2,-0.0524322922402712,Other,3,82,77.08673956259966,29
NKAIN1,-0.0063787105834761,Other,3,41,9.921029974908915,26
NKAIN2,0.0802048786834114,Other,3,86,0.3750996742608963,28
NKAIN3,0.1622733520351989,Other,3,26,22.27973735328372,26
NKAIN4,0.0379640919697744,Other,3,22,88.14328631561138,25
NKAP,-1.1732990980330371,Other,3,33,65.72482272905317,24
NKAPD1,-0.3455497475317613,Other,3,68,7.773049542881,24
NKAPL,-0.048480781811322,Other,3,18,17.940601485032644,27
NKD1,0.1240562107761834,Other,3,82,10.218996866927986,32
NKD2,0.0348026987745145,Other,3,42,4.965746136225714,34
NKG7,0.1113292120747285,Other,3,57,32.02982727649147,24
NKIRAS1,0.0452306163206899,Other,3,51,1.736156707963531,29
NKIRAS2,0.0176893566631546,Other,3,51,2.3818065575068275,40
NKTR,-0.0036347652594134,Other,3,50,2.704818180348653,37
NKX1-1,0.1930086054122858,Other,3,21,8.4918433246598,25
NKX1-2,-0.0705037711215597,Other,3,75,2.972918212170069,34
NKX2-1,-0.0249170607978262,Other,3,17,39.533647961829416,31
NKX2-2,0.1947439488314115,Other,3,65,22.365580893254887,26
NKX2-3,-0.0641936037167181,Other,3,92,18.116144900205857,34
NKX2-4,-0.0092352824282809,Other,3,56,30.87950462334509,23
NKX2-5,-0.224560129978681,Other,3,98,34.827439923553406,20
NKX2-8,0.0042571012064982,Other,3,97,7.027967447963906,30
NKX3-1,0.0256622027224021,Other,3,47,3.97212316869471,29
NKX3-2,0.0379277214073925,Other,3,95,6.232667135517719,28
NKX6-1,0.0953326186273948,Other,3,59,5.698117261659793,21
NKX6-2,0.0434033904165678,Other,3,85,9.941602664050835,23
NKX6-3,-0.0427000055690558,Other,3,65,13.745238513764926,31
NLE1,-1.0084242389188107,Other,3,19,26.961851685687805,31
NLGN1,0.0159264379332915,Other,3,50,36.97905355908005,35
NLGN2,-0.0277447710430482,Other,3,78,39.90562112300879,29
NLGN3,-0.033681957780682,Other,3,12,142.2887971756939,38
